"chr"	"marker"	"cm"	"mb"	"sp"
"3"	"TUN9_606"	75.7	35.953042	"olat"
"15"	"TUN9_607"	34.1	17.590915	"olat"
"15"	"TUN9_608"	54	25.276382	"olat"
"12"	"TUN9_609"	28.6	13.220735	"olat"
"2"	"TUN9_610"	30.3	13.918329	"olat"
"6"	"TUN9_611"	20	14.979624	"olat"
"6"	"TUN9_612"	34.4	20.849771	"olat"
"3"	"TUN9_614"	63.5	29.70015	"olat"
"5"	"TUN9_615"	73.5	32.695308	"olat"
"24"	"TUN9_616"	0.04	1.906639	"olat"
"24"	"TUN9_617"	37.4	14.825819	"olat"
"9"	"TUN9_618"	26.4	14.835873	"olat"
"5"	"TUN9_619"	47.1	21.820339	"olat"
"10"	"TUN9_621"	5.5	9.583306	"olat"
"3"	"TUN9_622"	49.2	23.262574	"olat"
"3"	"TUN9_623"	75.7	36.070711	"olat"
"18"	"TUN9_625"	31.9	12.608374	"olat"
"17"	"TUN9_626"	26.4	10.233146	"olat"
"13"	"TUN9_627"	65	31.762271	"olat"
"19"	"TUN9_628"	12.1	5.889469	"olat"
"20"	"TUN9_629"	2.2	5.177661	"olat"
"11"	"TUN9_630"	36.8	24.087041	"olat"
"14"	"TUN9_631"	0.01	0.842467	"olat"
"22"	"TUN9_632"	0.02	0.504154	"olat"
"1"	"TUN9_633"	44.1	18.37421	"olat"
"1"	"TUN9_635"	72.7	31.526939	"olat"
"22"	"TUN9_636"	8.8	7.235519	"olat"
"19"	"TUN9_639"	40.8	13.793611	"olat"
"21"	"TUN9_640"	58.5	28.782898	"olat"
"15"	"TUN9_642"	0	0.249517	"olat"
"14"	"TUN9_644"	13.2	11.186644	"olat"
"22"	"TUN9_645"	0.08	3.851868	"olat"
"11"	"TUN9_646"	30.04	10.528316	"olat"
"20"	"TUN9_647"	2.2	5.458369	"olat"
"21"	"TUN9_649"	4.4	3.307627	"olat"
"11"	"TUN9_650"	30.07	18.076849	"olat"
"17"	"TUN9_651"	0.09	1.650864	"olat"
"13"	"TUN9_653"	18.7	12.735346	"olat"
"6"	"TUN9_654"	6.6	10.919396	"olat"
"12"	"TUN9_655"	5.5	5.542949	"olat"
"22"	"TUN9_656"	26.5	19.433835	"olat"
"6"	"TUN9_657"	20	15.628375	"olat"
"6"	"TUN9_658"	6.6	9.859282	"olat"
"14"	"TUN9_659"	48.5	27.544801	"olat"
"14"	"TUN9_660"	50.7	28.842428	"olat"
"7"	"TUN9_661"	34.1	16.485598	"olat"
"16"	"TUN9_663"	37.4	23.550651	"olat"
"7"	"TUN9_664"	41.8	20.67892	"olat"
"10"	"TUN9_665"	7.7	12.201017	"olat"
"8"	"TUN9_666"	45.3	22.641726	"olat"
"16"	"TUN9_667"	33	21.562273	"olat"
"13"	"TUN9_668"	7.7	7.428421	"olat"
"9"	"TUN9_669"	39.7	18.247263	"olat"
"22"	"TUN9_670"	27.6	19.855233	"olat"
"1"	"TUN9_671"	73.8	31.66732	"olat"
"23"	"TUN9_673"	1.12	2.429731	"olat"
"20"	"TUN9_675"	60.61	23.084508	"olat"
"15"	"TUN9_677"	0	0.143368	"olat"
"20"	"TUN9_678"	48.5	17.42795	"olat"
"11"	"TUN9_679"	7.7	3.335191	"olat"
"23"	"TUN9_681"	17.7	6.33379	"olat"
"5"	"TUN9_682"	40.3	18.771167	"olat"
"7"	"TUN9_684"	38.5	18.367071	"olat"
"6"	"TUN9_685"	3.39	7.899846	"olat"
"3"	"TUN9_687"	37.1	16.459118	"olat"
"24"	"TUN9_688"	0.03	1.696686	"olat"
"1"	"TUN9_689"	16.5	8.445988	"olat"
"21"	"TUN9_690"	15.5	6.200539	"olat"
"10"	"TUN9_691"	24.4	18.074451	"olat"
"24"	"TUN9_693"	35.2	13.6991	"olat"
"9"	"TUN9_694"	20.9	12.466493	"olat"
"6"	"TUN9_696"	25.5	17.824093	"olat"
"24"	"TUN9_697"	6.6	4.892881	"olat"
"22"	"TUN9_702"	5.5	6.303318	"olat"
"1"	"TUN9_703"	43	17.128592	"olat"
"1"	"TUN9_705"	76	32.644466	"olat"
"13"	"TUN9_706"	6.6	6.935905	"olat"
"19"	"TUN9_707"	52.9	22.684749	"olat"
"9"	"TUN9_708"	55.4	28.672871	"olat"
"15"	"TUN9_709"	0	0.501422	"olat"
"11"	"TUN9_710"	30.07	21.289242	"olat"
"17"	"TUN9_711"	68.3	28.119478	"olat"
"9"	"TUN9_713"	25.3	14.09011	"olat"
"8"	"TUN9_714"	1.1	0.768126	"olat"
"9"	"TUN9_715"	44.1	21.369861	"olat"
"23"	"TUN9_716"	44.2	22.914036	"olat"
